Cycle,Battery ID,Min Voltage (V),Max Voltage (V),Internal Resistance (Ohms),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),SOH (%),Charge-Discharge Efficiency (%),Energy Efficiency (%)
4,B0005,3.0637656606174013,4.2128738833616,1.9398259539909528,1.8628129329409129,1.8346455082120416,7.547585695636834,6.552231972609875,91.73227541060209,98.4879091061279,86.81228987433212
5,B0005,3.0593224041262927,4.212763963219923,1.949203841025168,1.863095640869122,1.8356616600675493,7.547334331250463,6.557494548054203,91.78308300337748,98.52750550214508,86.88490876708968
6,B0005,3.0533599221041614,4.213176751734383,1.949054551385066,1.8615549577237147,1.8351461429226603,7.539044136807506,6.557049661436373,91.75730714613302,98.58135723087398,86.97454932546701
7,B0005,3.048720950345317,4.212850577044761,1.927047594844003,1.863471379324984,1.8257567905665535,7.544998238311241,6.535167110927522,91.28783952832768,97.97611118813684,86.6158865053659
8,B0005,3.0824222303522406,4.213141772335243,1.916390414993817,1.851485419438736,1.8247738529891333,7.498583469875619,6.529107313589551,91.23869264945668,98.55728993762747,87.07120938000108
9,B0005,3.075795646323062,4.212949842741421,1.9158529441080672,1.85242666045036,1.824613268496936,7.501521859094283,6.526577749922872,91.2306634248468,98.49854288176452,87.00338241380365
10,B0005,3.06985284508505,4.2132271723869295,1.9047601563460297,1.851030876909772,1.8246195526864504,7.49516257313903,6.522473039704535,91.23097763432251,98.57315593419956,87.02243581853187
11,B0005,3.34157125606709,4.212863906558764,1.9005971701695368,1.7251046883018903,1.814201935767392,7.013794437932641,6.497483643883568,90.7100967883696,105.16474438158328,92.63863806363194
12,B0005,3.092615790717664,4.212724851227894,1.889973444297352,1.8392298395347293,1.8137521577549052,7.4478595513006525,6.4918530452698935,90.68760788774526,98.6147635693933,87.16401001595409
13,B0005,3.082964486167869,4.213057848582499,1.8887770308259817,1.8400692874292663,1.8134404914735824,7.450217882611388,6.487114428498572,90.67202457367912,98.55283732315937,87.07281492584701
14,B0005,3.0770823404741723,4.213191057068328,1.893271917786156,1.840482991442384,1.8025980036306504,7.452030251339721,6.456673528229404,90.12990018153252,97.9415735984584,86.6431470412862
15,B0005,3.1099815648289453,4.212768567166564,1.88218913668144,1.829487686730277,1.80210690024615,7.411535906747342,6.451147555097535,90.10534501230752,98.50336317195648,87.0419793719749
16,B0005,3.1054460082871422,4.21291099996523,1.871143277367305,1.8292821097402647,1.802579500826209,7.410543198957106,6.449580251029462,90.12897504131044,98.54026840519164,87.03248976319468
17,B0005,3.098521142673477,4.213175415157681,1.8601533289298409,1.8289036237731504,1.8030683142834096,7.40810873817436,6.4472058652048485,90.15341571417048,98.58738814041818,87.02903930097663
18,B0005,3.089171188226161,4.212972694840331,1.859690972157064,1.8294002618761973,1.802777624719604,7.409022603234771,6.444197257048335,90.1388812359802,98.544734156248,86.9776973582832
19,B0005,3.235784344365443,4.212806303346363,1.914488369315331,1.822756101008797,1.8470259949329195,7.417218508768057,6.611240878678175,92.35129974664598,101.33149431844944,89.13369440124869
20,B0005,3.0683685778510936,4.213442172806784,1.895005995322151,1.8769536341749973,1.847417311283644,7.603781849598183,6.611161010084513,92.3708655641822,98.42636907201305,86.94569545592469
21,B0005,3.062344528295997,4.212832102518414,1.898144083965076,1.876772846274407,1.8361774213478947,7.600794150526662,6.574821168404174,91.80887106739472,97.83695586777596,86.50176597597505
22,B0005,3.0904138909445984,4.212770290752828,1.8911545287476248,1.864512704377756,1.825780747577624,7.555960414635724,6.539641286548478,91.2890373788812,97.92267670211142,86.54943816118123
23,B0005,3.1140130371184864,4.213276766831537,1.8986421080652336,1.855397454484782,1.8251136435078368,7.522718155285761,6.532620983797102,91.25568217539184,98.3677992602747,86.83857149701963
24,B0005,3.108464373403045,4.212690151499114,1.8593258891645137,1.854451259871392,1.825581504220376,7.519022612890132,6.527920631813517,91.2790752110188,98.44321841853004,86.81873918855446
25,B0005,3.099532736693632,4.212873191810286,1.872834163233079,1.8547866010678868,1.814031127508391,7.520064763360261,6.495263190740647,90.70155637541954,97.80268665214471,86.37243687564077
26,B0005,3.133150786659082,4.213238259402031,1.8602896249748035,1.841957834845556,1.8147691941158937,7.472082615086068,6.489442748159887,90.73845970579468,98.5239270837086,86.84918358715362
27,B0005,3.119641559381448,4.213312787594857,1.8586927079686448,1.8439070911643032,1.813969388710352,7.4794008668749905,6.482180288608384,90.6984694355176,98.37639853995856,86.66710614906164
28,B0005,3.117821882492223,4.212902355486726,1.8724244908798044,1.8422945958823016,1.802765665167823,7.473161997803825,6.451556870936514,90.13828325839116,97.85436429098638,86.32968043289394
29,B0005,3.148580175410883,4.212958241599311,1.860441745132324,1.8308710747132697,1.804077040117352,7.430430223324295,6.449409259843297,90.2038520058676,98.53654170596836,86.79725219137985
30,B0005,3.819395599301223,8.393141180564633,1.8521725381391865,0.003885707233378,1.8518025516704488,0.0182094266394012,6.6214238417618985,92.59012758352245,47656.76980920124,36362.61576426887
31,B0005,3.0915429116168727,4.209223108011576,1.845640706779588,1.846484483950363,1.8307038456739428,7.482005244809195,6.550749752385637,91.53519228369714,99.14536848732902,87.55339695772551
32,B0005,3.1353563535730373,4.2088651384450735,1.846139873569176,1.834381628292207,1.8199041089501269,7.438003224790058,6.510886361026922,90.99520544750636,99.2107684072502,87.53540653662053
33,B0005,3.161072146515808,4.208915856299548,1.850815479885264,1.823231128344796,1.809307963702852,7.397684108416791,6.469268383163047,90.4653981851426,99.23634670199031,87.44991389673655
34,B0005,3.1817353485221376,4.209312403034285,1.844797268986203,1.813418768494066,1.80460990458052,7.362821085555976,6.448258261024923,90.230495229026,99.51423995016545,87.5786357714817
35,B0005,3.188736239230124,4.209847565954341,1.8509918880560128,1.8085230459911488,1.7993770651972192,7.3440779331866946,6.434013039595092,89.96885325986096,99.4942845315572,87.60818033426405
36,B0005,3.1995494512602285,4.208965362941993,1.856564418211136,1.8024823281384263,1.7884432335370462,7.320137166458514,6.393192582022832,89.42216167685231,99.22112442478812,87.33705990260646
37,B0005,3.2162013536262384,4.209292498751627,1.8506374647680008,1.7931488153839747,1.7829230484252725,7.286755020363943,6.36913041109019,89.14615242126362,99.42973127099256,87.4069512875167
38,B0005,3.223928529991111,4.209583847791707,1.855856379307265,1.7871145483335993,1.7730337158018288,7.264926059889653,6.332119975253013,88.65168579009143,99.21209121458384,87.1601434488542
39,B0005,3.239300973000498,4.209668023401793,1.8486616680140795,1.777201419090124,1.773037755078937,7.228108522646588,6.327977828305635,88.65188775394685,99.76571794471565,87.54680160763043
40,B0005,3.2364581942530544,4.209651256417474,1.8558547527753348,1.7759532127098951,1.7678721106662054,7.2215615238150175,6.314847281055934,88.39360553331026,99.544971005663,87.44434649252864
41,B0005,3.24280663963839,4.208972610120855,1.856226756658262,1.7710479111183923,1.762315070409309,7.201247009181013,6.2948122663658,88.11575352046545,99.50691109742093,87.41280861967961
42,B0005,3.247480792255816,4.208924563756907,1.8619206903803327,1.7659737000385929,1.7676172924938447,7.182465257967849,6.31262256398389,88.38086462469224,100.09307004148566,87.88935744563467
43,B0005,3.2325525653503906,4.209761448406007,1.8547921738104245,1.7767898227115075,1.762668359743147,7.230541697421671,6.290405274839962,88.13341798715734,99.20522603248536,86.99770415656477
44,B0005,3.2460008786636303,4.209992628612024,1.8541881664477269,1.7658603542310902,1.7517304870664143,7.184003738133897,6.246148229446523,87.58652435332071,99.1998309984807,86.9452252132181
45,B0005,3.258925472084767,4.20985882694637,1.8546205941298688,1.7554253351267006,1.7418496047960008,7.14523683262081,6.210316132444617,87.09248023980004,99.22664154042644,86.91546939482939
46,B0005,3.2692690512059093,4.209887230778187,1.8538337495620527,1.745105949771955,1.7360913511847138,7.106197987254846,6.1861677464656495,86.8045675592357,99.48343545625872,87.05312964204917
47,B0005,3.3033140359155366,4.208756826791167,1.8359889685200712,1.7369864171235372,1.7936240148573608,7.077042630940878,6.4124081204601175,89.68120074286804,103.26068167116792,90.60858404928956
48,B0005,3.1336137688971912,4.209078075122493,1.848159512105581,1.808162162328657,1.7831890223273277,7.326086551920376,6.379642018495001,89.15945111636638,98.61886613260576,87.08117182730682
49,B0005,3.194525311567972,4.208951335685938,1.846837759138424,1.7851905683361793,1.7673642076278957,7.244673731870752,6.314810424724099,88.36821038139479,99.00143093827243,87.16486978487382
50,B0005,3.222452894613076,4.208915493791651,1.8451566602353435,1.7701466807791328,1.7570177850353066,7.191876967325457,6.270513450066385,87.85088925176532,99.25831594147624,87.18883093460772
51,B0005,3.235623629031344,4.209049100025683,1.84996976480595,1.7620321880734404,1.7468706179837907,7.163912413539669,6.231290262218774,87.34353089918953,99.13954068533634,86.98166452233203
52,B0005,3.253161660922962,4.209569401740179,1.848662327761044,1.749937265614823,1.7417172507457144,7.119212998178398,6.208654358182036,87.08586253728572,99.53026802556715,87.20984130929433
53,B0005,3.2592554494686565,4.209622938017622,1.8540166473320248,1.7449509942896662,1.7364225056478186,7.100104010227745,6.190266778442878,86.82112528239094,99.51124767000582,87.18557882427864
54,B0005,3.2649322937796708,4.209081297803344,1.8587937971207469,1.739302714757022,1.7263217239235826,7.078868130571649,6.150496704395598,86.31608619617913,99.25366695956356,86.88531260856979
55,B0005,3.279483281471355,4.208974409503451,1.864520985015513,1.7286088554624774,1.7158065389330133,7.038788967816554,6.111427878700763,85.79032694665067,99.25938615384224,86.82499087050395
56,B0005,3.291206125801604,4.209555035163918,1.8635853693489144,1.7197979806139327,1.710533351135192,7.006466864046718,6.08900370564263,85.52666755675959,99.46129547870304,86.9054806622722
57,B0005,3.2971153140129523,4.209137758018692,1.8685190676343544,1.7131072409997987,1.706014499648521,6.981624842639661,6.0721041406452,85.30072498242605,99.585972134054,86.97265002783244
58,B0005,3.300542688148963,4.209099895596076,1.8694873477157743,1.7081694251133703,1.7003110272642588,6.961344797715541,6.052907268941263,85.01555136321294,99.53995208358268,86.95025810138878
59,B0005,3.305103439690288,4.209853267385404,1.8735375573147144,1.7023665686314893,1.6945798601797897,6.939757088790453,6.027506290155278,84.72899300898948,99.54259507939236,86.8547157059906
60,B0005,3.3082686726641857,4.2096673235964825,1.8742728803772144,1.6971997407871886,1.6849029086609286,6.920639795527599,5.992186732041017,84.24514543304643,99.27546346898708,86.58428857854175
61,B0005,3.3175201646841104,4.209786575419923,1.885654290374304,1.688303179047486,1.6744741591159715,6.887597528395824,5.953447910182052,83.72370795579857,99.18089238336228,86.43722118833877
62,B0005,3.325912676457561,4.209876728572126,1.878600436919417,1.6766364095462047,1.6745692479879102,6.843236856054477,5.950118755495468,83.72846239939551,99.87670782129476,86.9488939321334
63,B0005,3.3224316122949804,4.209530517872284,1.8857909108093536,1.677293531261103,1.663716375981405,6.844487697188344,5.911338927626321,83.18581879907026,99.19053194764965,86.36641906821816
64,B0005,3.323183986237931,4.208914229782625,1.8917003459116624,1.671209201309339,1.659013868748246,6.820050314256791,5.89685591950186,82.9506934374123,99.27026894349684,86.46352516160967
65,B0005,3.334317071119612,4.20945720713541,1.88910817889986,1.6611414313918609,1.6538540573335014,6.783131565642994,5.870096594650038,82.69270286667508,99.56130321472668,86.53962462386049
66,B0005,3.334898622378469,4.2089346821451405,1.8961149638891248,1.6558013221618828,1.642653782130131,6.763273912197668,5.829762731653808,82.13268910650655,99.20597115995862,86.19734772444662
67,B0005,3.340279532831896,4.209707468094477,1.8947829851032536,1.6446493314137938,1.6378578430223698,6.720274415173523,5.808391755451784,81.89289215111849,99.58705553447156,86.43087166704348
68,B0005,3.340988893968416,4.209731200087021,1.9005677212915213,1.6413620408681795,1.6327350407099108,6.708226423830308,5.789430024450004,81.63675203549555,99.47439992253597,86.30343787865641
69,B0005,3.3428891919042925,4.209073152424942,1.9000065166188715,1.6351220175220322,1.6277528915533617,6.68426953935122,5.7687751891219845,81.38764457766808,99.54932256493994,86.30374875160864
70,B0005,3.3438818828882586,4.209596233803924,1.8990684866278504,1.6298734219676931,1.622125485521159,6.664431355164153,5.744812143134751,81.10627427605796,99.5246295606698,86.20108508857541
71,B0005,3.3442903966987885,4.209613645729595,1.9126814641605348,1.6246722096114627,1.6113256603765849,6.644671302587708,5.708751046256081,80.56628301882924,99.17850818424046,85.91472454074378
72,B0005,3.348561399462872,4.209728406741538,1.91147393492302,1.6134722161413195,1.6065631397488385,6.601321989075237,5.687433106523193,80.32815698744193,99.57178832561463,86.15597172711055
73,B0005,3.349401479431822,4.208850308126176,1.910472699240264,1.60819758789459,1.6015142233917594,6.580918447710115,5.665526443449774,80.07571116958798,99.58441894496433,86.09020896499851
74,B0005,3.3484111036158017,4.209548533406234,1.9185941968611075,1.6046975022927357,1.590369231400328,6.568245154277357,5.627378186956991,79.5184615700164,99.10710455572244,85.67551994146172
75,B0005,3.3526814727062533,4.209155099660752,1.9225397618287168,1.5935308713268617,1.5857889968242211,6.525021123946128,5.606520068740172,79.28944984121105,99.51416852714034,85.92340104716051
76,B0005,3.3525209936945446,4.208909520868368,1.9212475309329664,1.5875438188878452,1.5849430707374117,6.502162972316214,5.598269430363256,79.24715353687058,99.83617786674668,86.09857141690543
77,B0005,3.3543970686874927,4.209146036373753,1.9116380802045685,1.5841382731141436,1.5955263892495937,6.493917344750101,5.646277397940909,79.77631946247968,100.7188839717295,86.94717068589651
78,B0005,3.3434425218637385,4.210057230429361,1.9232427104858136,1.597492089866766,1.5747301747801037,6.541172977870663,5.563177599625905,78.73650873900519,98.5751469299256,85.04862382399307
79,B0005,3.3483684039657065,4.209716534256135,1.9281035594256453,1.5780254266365197,1.5649019950937946,6.466995438980303,5.522846592484249,78.24509975468973,99.16836374615986,85.40050235995025
80,B0005,3.350035915668947,4.209586501290089,1.933667344564078,1.5669765513551477,1.5597659473370362,6.424425475512439,5.502999626339016,77.98829736685181,99.53983969882157,85.65745913489758
81,B0005,3.351334769258969,4.2090401069219165,1.932588797591896,1.5612499396078248,1.5594815668184234,6.400974801617572,5.50157399112545,77.97407834092117,99.8867335239196,85.94900248217135
82,B0005,3.3506128503723054,4.209243624615146,1.9340528777475712,1.5611297994550553,1.55468935359061,6.398956061000245,5.486394938692132,77.7344676795305,99.58744968761128,85.73890625894582
83,B0005,3.350128688133216,4.209412194077453,1.9386582607950007,1.5554907036595311,1.5488741079890418,6.376883539718534,5.460410060075624,77.44370539945209,99.57462968727984,85.62819167176822
